filename,source_filename,original_format,arkid,family,source,owner,standardized_species,adipose_fin,pelvic_fin,barbel,multiple_dorsal_fin,original_url,license,file_name
INHS_FISH_68422.jpg,INHS_FISH_68422.jpg,jpg,g554763v,Centrarchidae,GLIN,INHS,lepomis megalotis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/g554763v.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_68422.jpg
JFBM-FISH-0019983.jpg,JFBM-FISH-0019983.jpg,jpg,qk155r4j,Cyprinidae,GLIN,JFBM,notropis micropteryx,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/qk155r4j.jpg,CC0 1.0,Images/chunk_2/JFBM-FISH-0019983.jpg
INHS_FISH_28213.jpg,INHS_FISH_28213.jpg,jpg,7p16q64g,Poeciliidae,GLIN,INHS,gambusia affinis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/7p16q64g.jpg,CC BY-NC,Images/chunk_4/INHS_FISH_28213.jpg
JFBM-FISH-0037263.jpg,JFBM-FISH-0037263.jpg,jpg,kz50c30r,Cyprinidae,GLIN,JFBM,notropis leuciodus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/kz50c30r.jpg,CC0 1.0,Images/chunk_4/JFBM-FISH-0037263.jpg
INHS_FISH_96892.jpg,INHS_FISH_96892.jpg,jpg,8070rh4t,Centrarchidae,GLIN,INHS,lepomis macrochirus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/8070rh4t.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_96892.jpg
UWZM-F-0002924.JPG,UWZM-F-0002924.JPG,jpg,g310vq50,Cyprinidae,GLIN,UWZM,notropis rubellus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/g310vq50.jpg,CC0 1.0,Images/chunk_3/UWZM-F-0002924.JPG
JFBM-FISH-0046573.jpg,JFBM-FISH-0046573.jpg,jpg,tg73ct1c,Cottidae,GLIN,JFBM,cottus perplexus,0,1,0.0,1,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/tg73ct1c.jpg,CC0 1.0,Images/chunk_1/JFBM-FISH-0046573.jpg
UWZM-F-0004415.JPG,UWZM-F-0004415.JPG,jpg,0j45cp59,Cottidae,GLIN,UWZM,cottus bairdii,0,1,0.0,1,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/0j45cp59.jpg,CC0 1.0,Images/chunk_3/UWZM-F-0004415.JPG
INHS_FISH_95719.jpg,INHS_FISH_95719.jpg,jpg,c113jt07,Cyprinidae,GLIN,INHS,cyprinus carpio,0,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/c113jt07.jpg,CC BY-NC,Images/chunk_4/INHS_FISH_95719.jpg
INHS_FISH_73905.jpg,INHS_FISH_73905.jpg,jpg,dz17pz87,Cyprinidae,GLIN,INHS,notropis percobromus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/dz17pz87.jpg,CC BY-NC,Images/chunk_4/INHS_FISH_73905.jpg
INHS_FISH_3526.jpg,INHS_FISH_3526.jpg,jpg,tn99kv7t,Esocidae,GLIN,INHS,esox lucius,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/tn99kv7t.jpg,CC BY-NC,Images/chunk_4/INHS_FISH_3526.jpg
JFBM-FISH-0035534.jpg,JFBM-FISH-0035534.jpg,jpg,vr02zx4q,Esocidae,GLIN,JFBM,esox lucius,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/vr02zx4q.jpg,CC0 1.0,Images/chunk_3/JFBM-FISH-0035534.jpg
INHS_FISH_21815.jpg,INHS_FISH_21815.jpg,jpg,gc94d73b,Centrarchidae,GLIN,INHS,lepomis macrochirus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/gc94d73b.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_21815.jpg
INHS_FISH_46640.jpg,INHS_FISH_46640.jpg,jpg,3n94x47t,Centrarchidae,GLIN,INHS,lepomis gibbosus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/3n94x47t.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_46640.jpg
INHS_FISH_47071.jpg,INHS_FISH_47071.jpg,jpg,6152749v,Cyprinidae,GLIN,INHS,notropis lutipinnis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/6152749v.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_47071.jpg
JFBM-FISH-0046495.jpg,JFBM-FISH-0046495.jpg,jpg,8h86rd9b,Cottidae,GLIN,JFBM,cottus perplexus,0,1,0.0,1,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/8h86rd9b.jpg,CC0 1.0,Images/chunk_3/JFBM-FISH-0046495.jpg
INHS_FISH_7916.jpg,INHS_FISH_7916.jpg,jpg,zx10fj1w,Cyprinidae,GLIN,INHS,notropis atherinoides,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/zx10fj1w.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_7916.jpg
JFBM-FISH-0018982.jpg,JFBM-FISH-0018982.jpg,jpg,p753j68z,Lepisosteidae,GLIN,JFBM,lepisosteus platostomus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/p753j68z.jpg,CC0 1.0,Images/chunk_2/JFBM-FISH-0018982.jpg
INHS_FISH_83276.jpg,INHS_FISH_83276.jpg,jpg,nk81111b,Cyprinidae,GLIN,INHS,notropis braytoni,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/nk81111b.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_83276.jpg
INHS_FISH_13432.jpg,INHS_FISH_13432.jpg,jpg,sp820h80,Cyprinidae,GLIN,INHS,notropis blennius,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/sp820h80.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_13432.jpg
INHS_FISH_96372.jpg,INHS_FISH_96372.jpg,jpg,x358330p,Ictaluridae,GLIN,INHS,noturus gyrinus,1,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/x358330p.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_96372.jpg
INHS_FISH_62199.jpg,INHS_FISH_62199.jpg,jpg,6z70tr43,Cyprinidae,GLIN,INHS,notropis boops,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/6z70tr43.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_62199.jpg
UWZM-F-0001421.JPG,UWZM-F-0001421.JPG,jpg,6m73b74x,Centrarchidae,GLIN,UWZM,lepomis macrochirus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/6m73b74x.jpg,CC0 1.0,Images/chunk_3/UWZM-F-0001421.JPG
INHS_FISH_94115.jpg,INHS_FISH_94115.jpg,jpg,xc31x14s,Centrarchidae,GLIN,INHS,lepomis megalotis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/xc31x14s.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_94115.jpg
INHS_FISH_88333.jpg,INHS_FISH_88333.jpg,jpg,1p40cj65,Salmonidae,GLIN,INHS,oncorhynchus clarkii,1,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/1p40cj65.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_88333.jpg
INHS_FISH_59478.jpg,INHS_FISH_59478.jpg,jpg,8p18w865,Centrarchidae,GLIN,INHS,lepomis macrochirus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/8p18w865.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_59478.jpg
INHS_FISH_2546.jpg,INHS_FISH_2546.jpg,jpg,gn646r80,Cyprinidae,GLIN,INHS,phenacobius mirabilis,0,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/gn646r80.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_2546.jpg
INHS_FISH_60558.jpg,INHS_FISH_60558.jpg,jpg,f5525x8q,Cyprinidae,GLIN,INHS,notropis heterodon,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/f5525x8q.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_60558.jpg
INHS_FISH_12820.jpg,INHS_FISH_12820.jpg,jpg,th95fk31,Ictaluridae,GLIN,INHS,noturus exilis,1,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/th95fk31.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_12820.jpg
INHS_FISH_79470.jpg,INHS_FISH_79470.jpg,jpg,d9451j83,Centrarchidae,GLIN,INHS,lepomis macrochirus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/d9451j83.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_79470.jpg
JFBM-FISH-0014602.jpg,JFBM-FISH-0014602.jpg,jpg,z114jk49,Esocidae,GLIN,JFBM,esox lucius,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/z114jk49.jpg,CC0 1.0,Images/chunk_4/JFBM-FISH-0014602.jpg
INHS_FISH_45967.jpg,INHS_FISH_45967.jpg,jpg,7246jm4d,Centrarchidae,GLIN,INHS,lepomis humilis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/7246jm4d.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_45967.jpg
JFBM-FISH-0036664.jpg,JFBM-FISH-0036664.jpg,jpg,0052dd5w,Cottidae,GLIN,JFBM,cottus bairdii,0,1,0.0,1,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/0052dd5w.jpg,CC0 1.0,Images/chunk_1/JFBM-FISH-0036664.jpg
INHS_FISH_91333.jpg,INHS_FISH_91333.jpg,jpg,n082rd8g,Centrarchidae,GLIN,INHS,lepomis cyanellus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/n082rd8g.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_91333.jpg
JFBM-FISH-0010787.jpg,JFBM-FISH-0010787.jpg,jpg,xv46z00s,Ictaluridae,GLIN,JFBM,noturus gyrinus,1,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/xv46z00s.jpg,CC0 1.0,Images/chunk_3/JFBM-FISH-0010787.jpg
INHS_FISH_11423.jpg,INHS_FISH_11423.jpg,jpg,s5366n3m,Cyprinidae,GLIN,INHS,cyprinus carpio,0,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/s5366n3m.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_11423.jpg
UWZM-F-0001406.JPG,UWZM-F-0001406.JPG,jpg,tz67z13q,Centrarchidae,GLIN,UWZM,lepomis macrochirus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/tz67z13q.jpg,CC0 1.0,Images/chunk_1/UWZM-F-0001406.JPG
INHS_FISH_41674.jpg,INHS_FISH_41674.jpg,jpg,7p53kw4x,Centrarchidae,GLIN,INHS,lepomis megalotis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/7p53kw4x.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_41674.jpg
JFBM-FISH-0033437.jpg,JFBM-FISH-0033437.jpg,jpg,sk415n2k,Cyprinidae,GLIN,JFBM,hybopsis dorsalis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/sk415n2k.jpg,CC0 1.0,Images/chunk_1/JFBM-FISH-0033437.jpg
INHS_FISH_88239.jpg,INHS_FISH_88239.jpg,jpg,x968vm6z,Ictaluridae,GLIN,INHS,noturus insignis,1,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/x968vm6z.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_88239.jpg
INHS_FISH_109884.jpg,INHS_FISH_109884.jpg,jpg,3w328r45,Cyprinidae,GLIN,INHS,notropis volucellus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/3w328r45.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_109884.jpg
INHS_FISH_57055.jpg,INHS_FISH_57055.jpg,jpg,hm44v12z,Cyprinidae,GLIN,INHS,cyprinus carpio,0,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/hm44v12z.jpg,CC BY-NC,Images/chunk_4/INHS_FISH_57055.jpg
INHS_FISH_86005.jpg,INHS_FISH_86005.jpg,jpg,30883s72,Cyprinidae,GLIN,INHS,phenacobius mirabilis,0,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/30883s72.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_86005.jpg
INHS_FISH_95639.jpg,INHS_FISH_95639.jpg,jpg,1g75zw23,Centrarchidae,GLIN,INHS,lepomis cyanellus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/1g75zw23.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_95639.jpg
JFBM-FISH-0010417.jpg,JFBM-FISH-0010417.jpg,jpg,1k08b64z,Cyprinidae,GLIN,JFBM,hybopsis dorsalis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/1k08b64z.jpg,CC0 1.0,Images/chunk_2/JFBM-FISH-0010417.jpg
INHS_FISH_17910.jpg,INHS_FISH_17910.jpg,jpg,gz73w27q,Ictaluridae,GLIN,INHS,noturus exilis,1,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/gz73w27q.jpg,CC BY-NC,Images/chunk_4/INHS_FISH_17910.jpg
JFBM-FISH-0012369.jpg,JFBM-FISH-0012369.jpg,jpg,cv24x71z,Percidae,GLIN,JFBM,perca flavescens,0,1,0.0,1,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/cv24x71z.jpg,CC0 1.0,Images/chunk_2/JFBM-FISH-0012369.jpg
INHS_FISH_76246.jpg,INHS_FISH_76246.jpg,jpg,fj50br8d,Centrarchidae,GLIN,INHS,chaenobryttus gulosus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/fj50br8d.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_76246.jpg
OSUM0001311_2.jpg,OSUM0001311.JPG,jpg,2k58vp5d,Cyprinidae,GLIN,OSUM,notropis chalybaeus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/OSUM/2k58vp5d.jpg,CC0 1.0,Images/chunk_1/OSUM0001311_2.jpg
INHS_FISH_40616.jpg,INHS_FISH_40616.jpg,jpg,h219c280,Cyprinidae,GLIN,INHS,notropis stilbius,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/h219c280.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_40616.jpg
UWZM-F-0003610.JPG,UWZM-F-0003610.JPG,jpg,hv39pm6k,Salmonidae,GLIN,UWZM,oncorhynchus mykiss,1,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/hv39pm6k.jpg,CC0 1.0,Images/chunk_2/UWZM-F-0003610.JPG
INHS_FISH_78673.jpg,INHS_FISH_78673.jpg,jpg,s2399f6p,Lepisosteidae,GLIN,INHS,lepisosteus osseus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/s2399f6p.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_78673.jpg
INHS_FISH_100746.jpg,INHS_FISH_100746.jpg,jpg,ch751w7d,Cyprinidae,GLIN,INHS,hybopsis dorsalis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/ch751w7d.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_100746.jpg
INHS_FISH_41415.jpg,INHS_FISH_41415.jpg,jpg,z5788p95,Centrarchidae,GLIN,INHS,lepomis megalotis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/z5788p95.jpg,CC BY-NC,Images/chunk_4/INHS_FISH_41415.jpg
INHS_FISH_19451.jpg,INHS_FISH_19451.jpg,jpg,5t81hf37,Centrarchidae,GLIN,INHS,lepomis cyanellus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/5t81hf37.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_19451.jpg
JFBM-FISH-0013261.jpg,JFBM-FISH-0013261.jpg,jpg,kz73qs3w,Esocidae,GLIN,JFBM,esox lucius,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/kz73qs3w.jpg,CC0 1.0,Images/chunk_4/JFBM-FISH-0013261.jpg
INHS_FISH_99177.jpg,INHS_FISH_99177.jpg,jpg,w1434d9j,Centrarchidae,GLIN,INHS,lepomis macrochirus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/w1434d9j.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_99177.jpg
INHS_FISH_92559.jpg,INHS_FISH_92559.jpg,jpg,1n17vt7f,Cyprinidae,GLIN,INHS,carassius auratus,0,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/1n17vt7f.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_92559.jpg
UWZM-F-0001610.JPG,UWZM-F-0001610.JPG,jpg,wn14156p,Centrarchidae,GLIN,UWZM,lepomis macrochirus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/wn14156p.jpg,CC0 1.0,Images/chunk_3/UWZM-F-0001610.JPG
JFBM-FISH-0010835.jpg,JFBM-FISH-0010835.jpg,jpg,sv42hg86,Percidae,GLIN,JFBM,perca flavescens,0,1,0.0,1,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/sv42hg86.jpg,CC0 1.0,Images/chunk_3/JFBM-FISH-0010835.jpg
JFBM-FISH-0030767.jpg,JFBM-FISH-0030767.jpg,jpg,2451zk93,Cyprinidae,GLIN,JFBM,notropis heterodon,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/2451zk93.jpg,CC0 1.0,Images/chunk_2/JFBM-FISH-0030767.jpg
JFBM-FISH-0034279.jpg,JFBM-FISH-0034279.jpg,jpg,sz92mm4f,Centrarchidae,GLIN,JFBM,lepomis cyanellus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/sz92mm4f.jpg,CC0 1.0,Images/chunk_2/JFBM-FISH-0034279.jpg
INHS_FISH_45677.jpg,INHS_FISH_45677.jpg,jpg,xk28hh07,Centrarchidae,GLIN,INHS,lepomis cyanellus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/xk28hh07.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_45677.jpg
INHS_FISH_11222.jpg,INHS_FISH_11222.jpg,jpg,ht701262,Cyprinidae,GLIN,INHS,notropis atherinoides,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/ht701262.jpg,CC BY-NC,Images/chunk_4/INHS_FISH_11222.jpg
UWZM-F-0003193.JPG,UWZM-F-0003193.JPG,jpg,gv42pf8h,Cyprinidae,GLIN,UWZM,notropis volucellus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/gv42pf8h.jpg,CC0 1.0,Images/chunk_2/UWZM-F-0003193.JPG
INHS_FISH_55883.jpg,INHS_FISH_55883.jpg,jpg,mf40859c,Centrarchidae,GLIN,INHS,lepomis megalotis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/mf40859c.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_55883.jpg
JFBM-FISH-0014188.jpg,JFBM-FISH-0014188.jpg,jpg,4j422v5q,Centrarchidae,GLIN,JFBM,lepomis gibbosus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/4j422v5q.jpg,CC0 1.0,Images/chunk_1/JFBM-FISH-0014188.jpg
JFBM-FISH-0012834.jpg,JFBM-FISH-0012834.jpg,jpg,t757sv0j,Percidae,GLIN,JFBM,perca flavescens,0,1,0.0,1,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/t757sv0j.jpg,CC0 1.0,Images/chunk_2/JFBM-FISH-0012834.jpg
INHS_FISH_49968.jpg,INHS_FISH_49968.jpg,jpg,4v31rh4n,Cyprinidae,GLIN,INHS,notropis stramineus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/4v31rh4n.jpg,CC BY-NC,Images/chunk_4/INHS_FISH_49968.jpg
UWZM-F-0001357.JPG,UWZM-F-0001357.JPG,jpg,wn101b1v,Centrarchidae,GLIN,UWZM,lepomis macrochirus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/wn101b1v.jpg,CC0 1.0,Images/chunk_1/UWZM-F-0001357.JPG
INHS_FISH_42049.jpg,INHS_FISH_42049.jpg,jpg,k067hv4r,Cyprinidae,GLIN,INHS,hybopsis dorsalis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/k067hv4r.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_42049.jpg
INHS_FISH_82481.jpg,INHS_FISH_82481.jpg,jpg,mh31s57d,Cyprinidae,GLIN,INHS,notropis atherinoides,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/mh31s57d.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_82481.jpg
INHS_FISH_55993.jpg,INHS_FISH_55993.jpg,jpg,x670f796,Centrarchidae,GLIN,INHS,lepomis macrochirus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/x670f796.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_55993.jpg
JFBM-FISH-0038058.jpg,JFBM-FISH-0038058.jpg,jpg,cm62gv08,Cyprinidae,GLIN,JFBM,notropis atherinoides,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/cm62gv08.jpg,CC0 1.0,Images/chunk_2/JFBM-FISH-0038058.jpg
INHS_FISH_26278.jpg,INHS_FISH_26278.jpg,jpg,8j63jk4x,Clupeidae,GLIN,INHS,alosa chrysochloris,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/8j63jk4x.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_26278.jpg
INHS_FISH_49978.jpg,INHS_FISH_49978.jpg,jpg,z827h65p,Centrarchidae,GLIN,INHS,lepomis megalotis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/z827h65p.jpg,CC BY-NC,Images/chunk_4/INHS_FISH_49978.jpg
INHS_FISH_16662.jpg,INHS_FISH_16662.jpg,jpg,q009r80k,Cyprinidae,GLIN,INHS,phenacobius mirabilis,0,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/q009r80k.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_16662.jpg
INHS_FISH_016548.jpg,INHS_FISH_016548.jpg,jpg,xr30m93q,Cyprinidae,GLIN,INHS,cyprinus carpio,0,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/xr30m93q.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_016548.jpg
INHS_FISH_74049.jpg,INHS_FISH_74049.jpg,jpg,xj40901g,Cyprinidae,GLIN,INHS,notropis stramineus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/xj40901g.jpg,CC BY-NC,Images/chunk_4/INHS_FISH_74049.jpg
JFBM-FISH-0034381.jpg,JFBM-FISH-0034381.jpg,jpg,jc44q74b,Centrarchidae,GLIN,JFBM,lepomis cyanellus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/jc44q74b.jpg,CC0 1.0,Images/chunk_4/JFBM-FISH-0034381.jpg
UWZM-F-0003887.JPG,UWZM-F-0003887.JPG,jpg,nj19hf93,Percidae,GLIN,UWZM,perca flavescens,0,1,0.0,1,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/nj19hf93.jpg,CC0 1.0,Images/chunk_2/UWZM-F-0003887.JPG
INHS_FISH_6715.jpg,INHS_FISH_6715.jpg,jpg,db50124x,Centrarchidae,GLIN,INHS,lepomis humilis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/db50124x.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_6715.jpg
INHS_FISH_50020.jpg,INHS_FISH_50020.jpg,jpg,2215st86,Centrarchidae,GLIN,INHS,lepomis megalotis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/2215st86.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_50020.jpg
JFBM-FISH-0032463.jpg,JFBM-FISH-0032463.jpg,jpg,53022w33,Cyprinidae,GLIN,JFBM,notropis stramineus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/53022w33.jpg,CC0 1.0,Images/chunk_2/JFBM-FISH-0032463.jpg
INHS_FISH_27332.jpg,INHS_FISH_27332.jpg,jpg,pw70tx9d,Cyprinidae,GLIN,INHS,notropis boops,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/pw70tx9d.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_27332.jpg
INHS_FISH_83230.jpg,INHS_FISH_83230.jpg,jpg,q1219k2r,Poeciliidae,GLIN,INHS,gambusia affinis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/q1219k2r.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_83230.jpg
JFBM-FISH-0023869.jpg,JFBM-FISH-0023869.jpg,jpg,0s265d4q,Ictaluridae,GLIN,JFBM,noturus flavus,1,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/0s265d4q.jpg,CC0 1.0,Images/chunk_1/JFBM-FISH-0023869.jpg
JFBM-FISH-0043416.jpg,JFBM-FISH-0043416.jpg,jpg,n975469s,Cottidae,GLIN,JFBM,cottus carolinae,0,1,0.0,1,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/n975469s.jpg,CC0 1.0,Images/chunk_2/JFBM-FISH-0043416.jpg
INHS_FISH_57062.jpg,INHS_FISH_57062.jpg,jpg,7d25634k,Centrarchidae,GLIN,INHS,lepomis cyanellus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/7d25634k.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_57062.jpg
INHS_FISH_37694.jpg,INHS_FISH_37694.jpg,jpg,fj33fd86,Centrarchidae,GLIN,INHS,lepomis humilis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/fj33fd86.jpg,CC BY-NC,Images/chunk_4/INHS_FISH_37694.jpg
