filename,source_filename,original_format,arkid,family,source,owner,standardized_species,original_url,license,adipose_fin,pelvic_fin,barbel,multiple_dorsal_fin,file_name,verbatim_species,species
INHS_FISH_86005.jpg,INHS_FISH_86005.jpg,jpg,30883s72,Cyprinidae,GLIN,INHS,phenacobius mirabilis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/30883s72.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_86005.jpg,,
INHS_FISH_12124.jpg,INHS_FISH_12124.jpg,jpg,ch171q53,Cyprinidae,GLIN,INHS,notropis stramineus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/ch171q53.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_12124.jpg,,
78870_lat_FMNH_FZ_o.jpg,78870_lat_FMNH_FZ_o.jpg,jpg,kc405h2m,Cyprinidae,GLIN,FMNH,cyprinella galactura,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/kc405h2m.jpg,CC BY-NC,,,,,Images/chunk_3/78870_lat_FMNH_FZ_o.jpg,,
INHS_FISH_102545.jpg,INHS_FISH_102545.jpg,jpg,mf84tx8n,Osmeridae,GLIN,INHS,osmerus mordax,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/mf84tx8n.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_102545.jpg,,
87140_lat_FMNH_FZ_c.jpg,87140_lat_FMNH_FZ_c.jpg,jpg,wg74mc85,Cyprinidae,GLIN,FMNH,notropis boops,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/wg74mc85.jpg,CC BY-NC,,,,,Images/chunk_3/87140_lat_FMNH_FZ_c.jpg,,
UWZM-F-0002379.JPG,UWZM-F-0002379.JPG,jpg,9t57z42h,Cyprinidae,GLIN,UWZM,hybopsis dorsalis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/9t57z42h.jpg,CC0 1.0,,,,,Images/chunk_3/UWZM-F-0002379.JPG,,
1522416465827g3NaZcF0oqytG4Yb#2.jpg,1522416465827g3NaZcF0oqytG4Yb.jpg,jpg,cn75zk0v,characidae,iDigBio,mnhn,bryconamericus guyanensis,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/cn75zk0v.jpg,CC BY,,,,,Images/chunk_3/1522416465827g3NaZcF0oqytG4Yb#2.jpg,,
JFBM-FISH-0031013.jpg,JFBM-FISH-0031013.jpg,jpg,gx43170n,Cyprinidae,GLIN,JFBM,notropis atherinoides,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/gx43170n.jpg,CC0 1.0,,,,,Images/chunk_3/JFBM-FISH-0031013.jpg,,
79774_lat_FMNH_FZ_d.jpg,79774_lat_FMNH_FZ_d.jpg,jpg,0h84dp3f,Cyprinidae,GLIN,FMNH,luxilus cornutus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/0h84dp3f.jpg,CC BY-NC,,,,,Images/chunk_3/79774_lat_FMNH_FZ_d.jpg,,
ark-_65665_m31d0d50e0242f49db8d2f8b9e0a65890b.jpg,ark-_65665_m31d0d50e0242f49db8d2f8b9e0a65890b.jpg,jpg,1986984v,labridae,iDigBio,usnm,pseudojuloides cerasinus,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/1986984v.jpg,Usage Conditions Apply,,,,,Images/chunk_3/ark-_65665_m31d0d50e0242f49db8d2f8b9e0a65890b.jpg,,
ark-_65665_m312629227d0434cb8bbf148a7ff9a7013#0.jpg,ark-_65665_m312629227d0434cb8bbf148a7ff9a7013.jpg,jpg,9479gt8b,gobiidae,iDigBio,usnm,cryptocentrus leptocephalus,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/9479gt8b.jpg,Usage Conditions Apply,,,,,Images/chunk_3/ark-_65665_m312629227d0434cb8bbf148a7ff9a7013#0.jpg,,
INHS_FISH_4915.jpg,INHS_FISH_4915.jpg,jpg,4s835f25,Centrarchidae,GLIN,INHS,lepomis megalotis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/4s835f25.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_4915.jpg,,
UWZM-F-0004121.JPG,UWZM-F-0004121.JPG,jpg,7334c398,Cyprinidae,GLIN,UWZM,chrosomus erythrogaster,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/7334c398.jpg,CC0 1.0,,,,,Images/chunk_3/UWZM-F-0004121.JPG,,
69012_lat_FMNH_FZ_fh.jpg,69012_lat_FMNH_FZ_fh.jpg,jpg,9g85mx2p,Cyprinidae,GLIN,FMNH,hybopsis dorsalis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/9g85mx2p.jpg,CC BY-NC,,,,,Images/chunk_3/69012_lat_FMNH_FZ_fh.jpg,,
105495_lat_FMNH_FZ_e.jpg,105495_lat_FMNH_FZ_e.jpg,jpg,sd292d96,Cyprinidae,GLIN,FMNH,notropis blennius,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/sd292d96.jpg,CC BY-NC,,,,,Images/chunk_3/105495_lat_FMNH_FZ_e.jpg,,
1406026246044B2dREK3BIESRKvYH#1.jpg,1406026246044B2dREK3BIESRKvYH.jpg,jpg,hf050x8b,salmonidae,iDigBio,mnhn,salmo salar,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/hf050x8b.jpg,CC BY-NC-ND,,,,,,,
100967_lat_FMNH_FZ#0.jpg,100967_lat_FMNH_FZ.jpg,jpg,5d58hv0t,Cyprinidae,GLIN,FMNH,notropis stramineus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/5d58hv0t.jpg,CC BY-NC,,,,,Images/chunk_3/100967_lat_FMNH_FZ#0.jpg,,
JFBM-FISH-0035127.jpg,JFBM-FISH-0035127.jpg,jpg,gf31vt8b,Cyprinidae,GLIN,JFBM,hybopsis amblops,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/gf31vt8b.jpg,CC0 1.0,,,,,Images/chunk_3/JFBM-FISH-0035127.jpg,,
INHS_FISH_77156.jpg,INHS_FISH_77156.jpg,jpg,4309836k,Cyprinidae,GLIN,INHS,phenacobius mirabilis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/4309836k.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_77156.jpg,,
INHS_FISH_24044.jpg,INHS_FISH_24044.jpg,jpg,6z443g9d,Centrarchidae,GLIN,INHS,lepomis cyanellus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/6z443g9d.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_24044.jpg,,
69012_lat_FMNH_FZ_dz.jpg,69012_lat_FMNH_FZ_dz.jpg,jpg,pd34m01x,Cyprinidae,GLIN,FMNH,hybopsis dorsalis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/pd34m01x.jpg,CC BY-NC,,,,,Images/chunk_3/69012_lat_FMNH_FZ_dz.jpg,,
INHS_FISH_64136.jpg,INHS_FISH_64136.jpg,jpg,c3994x1r,Cyprinidae,GLIN,INHS,notropis leuciodus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/c3994x1r.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_64136.jpg,,
INHS_FISH_78696.jpg,INHS_FISH_78696.jpg,jpg,mq501j0v,Poeciliidae,GLIN,INHS,gambusia affinis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/mq501j0v.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_78696.jpg,,
87208_lat_FMNH_FZ_m.jpg,87208_lat_FMNH_FZ_m.jpg,jpg,7s59x243,Cyprinidae,GLIN,FMNH,luxilus coccogenis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/7s59x243.jpg,CC BY-NC,,,,,Images/chunk_3/87208_lat_FMNH_FZ_m.jpg,,
ark-_65665_m358fcabcc4ed64a28be54ba3c1b5a4973.jpg,ark-_65665_m358fcabcc4ed64a28be54ba3c1b5a4973.jpg,jpg,zd51sm1c,serranidae,iDigBio,usnm,cephalopholis miniata,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/zd51sm1c.jpg,Usage Conditions Apply,,,,,Images/chunk_3/ark-_65665_m358fcabcc4ed64a28be54ba3c1b5a4973.jpg,,
INHS_FISH_25292_2.jpg,INHS_FISH_25292_2.jpg,jpg,kq844k2v,Cyprinidae,GLIN,INHS,notropis stramineus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/kq844k2v.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_25292_2.jpg,,
INHS_FISH_10190.jpg,INHS_FISH_10190.jpg,jpg,jc776c9g,Centrarchidae,GLIN,INHS,lepomis humilis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/jc776c9g.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_10190.jpg,,
INHS_FISH_28591.jpg,INHS_FISH_28591.jpg,jpg,nd91zr0j,Ictaluridae,GLIN,INHS,noturus exilis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/nd91zr0j.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_28591.jpg,,
INHS_FISH_93014.jpg,INHS_FISH_93014.jpg,jpg,qm65r88x,Centrarchidae,GLIN,INHS,lepomis macrochirus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/qm65r88x.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_93014.jpg,,
m3f99af8d9-9448-4bf1-a7d4-f0dccf5ff6e9.jpg,m3f99af8d9-9448-4bf1-a7d4-f0dccf5ff6e9.jpg,jpg,t487kk8f,tripterygiidae,iDigBio,usnm,norfolkia thomasi,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/t487kk8f.jpg,Usage Conditions Apply,,,,,Images/chunk_3/m3f99af8d9-9448-4bf1-a7d4-f0dccf5ff6e9.jpg,,
INHS_FISH_78616.jpg,INHS_FISH_78616.jpg,jpg,cq324h1g,Poeciliidae,GLIN,INHS,gambusia affinis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/cq324h1g.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_78616.jpg,,
85901_lat_FMNH_FZ#1.jpg,85901_lat_FMNH_FZ.jpg,jpg,8s15644d,Cyprinidae,GLIN,FMNH,notropis rubellus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/8s15644d.jpg,CC BY-NC,,,,,Images/chunk_3/85901_lat_FMNH_FZ#1.jpg,,
42190_lat_FMNH_FZ_bl.jpg,42190_lat_FMNH_FZ_bl.jpg,jpg,26938h89,Cyprinidae,GLIN,FMNH,luxilus chrysocephalus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/26938h89.jpg,CC BY-NC,,,,,Images/chunk_3/42190_lat_FMNH_FZ_bl.jpg,,
INHS_FISH_81631.jpg,INHS_FISH_81631.jpg,jpg,9n22n41s,Cyprinidae,GLIN,INHS,notropis nubilus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/9n22n41s.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_81631.jpg,,
1406028973927Pifwe3fXi1O8Ir7F.jpg,1406028973927Pifwe3fXi1O8Ir7F.jpg,jpg,rz07f635,cyprinidae,iDigBio,mnhn,rhinichthys cataractae,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/rz07f635.jpg,CC BY-NC-ND,,,,,,,
INHS_FISH_50673.jpg,INHS_FISH_50673.jpg,jpg,mv49z22m,Cyprinidae,GLIN,INHS,hybopsis dorsalis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/mv49z22m.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_50673.jpg,,
JFBM-FISH-0019873.jpg,JFBM-FISH-0019873.jpg,jpg,4c33nt1x,Centrarchidae,GLIN,JFBM,lepomis humilis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/4c33nt1x.jpg,CC0 1.0,,,,,Images/chunk_3/JFBM-FISH-0019873.jpg,,
INHS_FISH_49843.jpg,INHS_FISH_49843.jpg,jpg,gp59mp96,Cyprinidae,GLIN,INHS,notropis wickliffi,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/gp59mp96.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_49843.jpg,,
1533909212176IUbypRZmUgoc40We#28.jpg,1533909212176IUbypRZmUgoc40We.jpg,jpg,wp36fh9q,cyprinidae,iDigBio,mnhn,pseudophoxinus drusensis,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/wp36fh9q.jpg,CC BY,,,,,Images/chunk_3/1533909212176IUbypRZmUgoc40We#28.jpg,,
UWZM-F-0002610.JPG,UWZM-F-0002610.JPG,jpg,gr45m24j,Cyprinidae,GLIN,UWZM,notropis hudsonius,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/gr45m24j.jpg,CC0 1.0,,,,,Images/chunk_3/UWZM-F-0002610.JPG,,
JFBM-FISH-0026280.jpg,JFBM-FISH-0026280.jpg,jpg,fc090w8t,Esocidae,GLIN,JFBM,esox lucius,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/fc090w8t.jpg,CC0 1.0,,,,,Images/chunk_3/JFBM-FISH-0026280.jpg,,
719ba50e-4d6c-48ed-9940-56b23486adb0.jpg,719ba50e-4d6c-48ed-9940-56b23486adb0.jpg,jpg,8820d68c,serranidae,iDigBio,uf,epinephelus ongus,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uf/8820d68c.jpg,CC BY-NC,,,,,Images/chunk_3/719ba50e-4d6c-48ed-9940-56b23486adb0.jpg,,
INHS_FISH_108005.jpg,INHS_FISH_108005.jpg,jpg,71297g6r,Cyprinidae,GLIN,INHS,notropis hudsonius,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/71297g6r.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_108005.jpg,,
70412_lat_FMNH_FZ_c.jpg,70412_lat_FMNH_FZ_c.jpg,jpg,3x992s0s,Lepisosteidae,GLIN,FMNH,lepisosteus platostomus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/3x992s0s.jpg,CC BY-NC,,,,,Images/chunk_3/70412_lat_FMNH_FZ_c.jpg,,
1488276747157D5CvSK0AXpabT6Or#7.jpg,1488276747157D5CvSK0AXpabT6Or.jpg,jpg,tx300p4d,mormyridae,iDigBio,mnhn,stomatorhinus ivindoensis,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/tx300p4d.jpg,CC BY,,,,,Images/chunk_3/1488276747157D5CvSK0AXpabT6Or#7.jpg,,
69012_lat_FMNH_FZ_jb.jpg,69012_lat_FMNH_FZ_jb.jpg,jpg,mn72tt57,Cyprinidae,GLIN,FMNH,hybopsis dorsalis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/mn72tt57.jpg,CC BY-NC,,,,,Images/chunk_3/69012_lat_FMNH_FZ_jb.jpg,,
42156_lat_FMNH_FZ_an.jpg,42156_lat_FMNH_FZ_an.jpg,jpg,42214r12,Cyprinidae,GLIN,FMNH,luxilus chrysocephalus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/42214r12.jpg,CC BY-NC,,,,,Images/chunk_3/42156_lat_FMNH_FZ_an.jpg,,
INHS_FISH_19259.jpg,INHS_FISH_19259.jpg,jpg,gf81qv55,Cyprinidae,GLIN,INHS,notropis atherinoides,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/gf81qv55.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_19259.jpg,,
INHS_FISH_45936.jpg,INHS_FISH_45936.jpg,jpg,5t56fh5x,Centrarchidae,GLIN,INHS,lepomis macrochirus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/5t56fh5x.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_45936.jpg,,
JFBM-FISH-0042120-8.jpg,JFBM-FISH-0042120-8.jpg,jpg,vw64xg2q,Fundulidae,GLIN,JFBM,fundulus catenatus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/vw64xg2q.jpg,CC0 1.0,,,,,Images/chunk_3/JFBM-FISH-0042120-8.jpg,,
mb133730.jpeg,133730.jpeg,jpeg,0b65d44p,Holocentridae,Morphbank,,myripristis murdjan,https://fishair.org/hdr-share/ftp/ark/89609/morphbank/0b65d44p.jpeg,CC BY-NC-SA 3.0,,,,,Images/chunk_3/mb133730.jpeg,,
JFBM-FISH-0024616.jpg,JFBM-FISH-0024616.jpg,jpg,f486n51j,Cyprinidae,GLIN,JFBM,hybopsis dorsalis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/f486n51j.jpg,CC0 1.0,,,,,Images/chunk_3/JFBM-FISH-0024616.jpg,,
ark-_65665_m3711a6cd1b4d74c299a610b59165f77f0.jpg,ark-_65665_m3711a6cd1b4d74c299a610b59165f77f0.jpg,jpg,qv592v4q,scorpaenidae,iDigBio,usnm,scorpaenodes parvipinnis,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/qv592v4q.jpg,Usage Conditions Apply,,,,,Images/chunk_3/ark-_65665_m3711a6cd1b4d74c299a610b59165f77f0.jpg,,
118355_lat_FMNH_FZ.jpg,118355_lat_FMNH_FZ.jpg,jpg,t322n01b,Ictaluridae,GLIN,FMNH,noturus flavus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/t322n01b.jpg,CC BY-NC,,,,,Images/chunk_3/118355_lat_FMNH_FZ.jpg,,
JFBM-FISH-0037823.jpg,JFBM-FISH-0037823.jpg,jpg,0f89q83g,Centrarchidae,GLIN,JFBM,lepomis megalotis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/0f89q83g.jpg,CC0 1.0,,,,,Images/chunk_3/JFBM-FISH-0037823.jpg,,
100975_lat_FMNH_FZ#0.jpg,100975_lat_FMNH_FZ.jpg,jpg,f326px1p,Cyprinidae,GLIN,FMNH,notropis rubellus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/f326px1p.jpg,CC BY-NC,,,,,Images/chunk_3/100975_lat_FMNH_FZ#0.jpg,,
INHS_FISH_83044.jpg,INHS_FISH_83044.jpg,jpg,p441jd1r,Cyprinidae,GLIN,INHS,notropis maculatus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/p441jd1r.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_83044.jpg,,
100841_lat_FMNH_FZ.jpg,100841_lat_FMNH_FZ.jpg,jpg,t035gt2k,Cyprinidae,GLIN,FMNH,carassius auratus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/t035gt2k.jpg,CC BY-NC,,,,,Images/chunk_3/100841_lat_FMNH_FZ.jpg,,
INHS_FISH_84545.jpg,INHS_FISH_84545.jpg,jpg,7481mb2c,Centrarchidae,GLIN,INHS,lepomis megalotis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/7481mb2c.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_84545.jpg,,
1406038868585fYHyhDcQ1I80j7eB#1.jpg,1406038868585fYHyhDcQ1I80j7eB.jpg,jpg,qp61jj0m,cyprinidae,iDigBio,mnhn,enteromius pobeguini,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/qp61jj0m.jpg,CC BY-NC-ND,,,,,,,
85056_lat_FMNH_FZ#2.jpg,85056_lat_FMNH_FZ.jpg,jpg,4p93075q,Cyprinidae,GLIN,FMNH,notropis hudsonius,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/4p93075q.jpg,CC BY-NC,,,,,Images/chunk_3/85056_lat_FMNH_FZ#2.jpg,,
UWZM-F-0002092.JPG,UWZM-F-0002092.JPG,jpg,tk77g996,Cyprinidae,GLIN,UWZM,notropis blennius,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/tk77g996.jpg,CC0 1.0,,,,,Images/chunk_3/UWZM-F-0002092.JPG,,
1406031093978u2lS7JKNzTCwqwgE.jpg,1406031093978u2lS7JKNzTCwqwgE.jpg,jpg,v828s755,paralichthyidae,iDigBio,mnhn,pseudorhombus arsius,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/v828s755.jpg,CC BY-NC-ND,,,,,,,
INHS_FISH_15616.jpg,INHS_FISH_15616.jpg,jpg,f069m76n,Cyprinidae,GLIN,INHS,notropis atherinoides,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/f069m76n.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_15616.jpg,,
ark-_65665_m332dbc532bf8a4d45b15ab7b7d29bb2fc.jpg,ark-_65665_m332dbc532bf8a4d45b15ab7b7d29bb2fc.jpg,jpg,xr715f58,labridae,iDigBio,usnm,iniistius celebicus,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/xr715f58.jpg,Usage Conditions Apply,,,,,Images/chunk_3/ark-_65665_m332dbc532bf8a4d45b15ab7b7d29bb2fc.jpg,,
UWZM-F-0002939.JPG,UWZM-F-0002939.JPG,jpg,kq83hg03,Cyprinidae,GLIN,UWZM,notropis stramineus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/kq83hg03.jpg,CC0 1.0,,,,,Images/chunk_3/UWZM-F-0002939.JPG,,
JFBM-FISH-0024467.jpg,JFBM-FISH-0024467.jpg,jpg,9656j66b,Centrarchidae,GLIN,JFBM,lepomis gibbosus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/9656j66b.jpg,CC0 1.0,,,,,Images/chunk_3/JFBM-FISH-0024467.jpg,,
JFBM-FISH-0010499.jpg,JFBM-FISH-0010499.jpg,jpg,2106v03j,Cyprinidae,GLIN,JFBM,notropis atherinoides,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/2106v03j.jpg,CC0 1.0,,,,,Images/chunk_3/JFBM-FISH-0010499.jpg,,
JFBM-FISH-0034604.jpg,JFBM-FISH-0034604.jpg,jpg,2032m245,Centrarchidae,GLIN,JFBM,lepomis cyanellus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/2032m245.jpg,CC0 1.0,,,,,Images/chunk_3/JFBM-FISH-0034604.jpg,,
INHS_FISH_93198.jpg,INHS_FISH_93198.jpg,jpg,f264x57d,Centrarchidae,GLIN,INHS,lepomis megalotis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/f264x57d.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_93198.jpg,,
INHS_FISH_101285.JPG,INHS_FISH_101285.JPG,jpg,qv40f88b,Moronidae,GLIN,INHS,morone chrysops,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/qv40f88b.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_101285.JPG,,
INHS_FISH_20251.jpg,INHS_FISH_20251.jpg,jpg,6t91440t,Moronidae,GLIN,INHS,morone chrysops,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/6t91440t.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_20251.jpg,,
INHS_FISH_13432.jpg,INHS_FISH_13432.jpg,jpg,sp820h80,Cyprinidae,GLIN,INHS,notropis blennius,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/sp820h80.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_13432.jpg,,
JFBM-FISH-0041539.jpg,JFBM-FISH-0041539.jpg,jpg,vb70bb09,Cyprinidae,GLIN,JFBM,notropis nubilus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/vb70bb09.jpg,CC0 1.0,,,,,Images/chunk_3/JFBM-FISH-0041539.jpg,,
JFBM-FISH-0036551.jpg,JFBM-FISH-0036551.jpg,jpg,j401g576,Ictaluridae,GLIN,JFBM,noturus gyrinus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/j401g576.jpg,CC0 1.0,,,,,Images/chunk_3/JFBM-FISH-0036551.jpg,,
105495_lat_FMNH_FZ_c.jpg,105495_lat_FMNH_FZ_c.jpg,jpg,sk956k23,Cyprinidae,GLIN,FMNH,notropis blennius,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/sk956k23.jpg,CC BY-NC,,,,,Images/chunk_3/105495_lat_FMNH_FZ_c.jpg,,
UWZM-F-0000146.JPG,UWZM-F-0000146.JPG,jpg,jg60m89g,Cyprinidae,GLIN,UWZM,cyprinella spiloptera,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/jg60m89g.jpg,CC0 1.0,,,,,Images/chunk_3/UWZM-F-0000146.JPG,,
ark-_65665_m32915e093e2ad4aab94a8474cfac78aaa.jpg,ark-_65665_m32915e093e2ad4aab94a8474cfac78aaa.jpg,jpg,mz30hx0q,platycephalidae,iDigBio,usnm,sunagocia otaitensis,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/mz30hx0q.jpg,Usage Conditions Apply,,,,,Images/chunk_3/ark-_65665_m32915e093e2ad4aab94a8474cfac78aaa.jpg,,
1804_Tigoma_nigrecens_ST.jpg,1804_Tigoma_nigrecens_ST.jpg,jpg,pc76cw4m,cyprinidae,iDigBio,mcz,gila nigrescens,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mcz/pc76cw4m.jpg,CC BY-NC-SA 3.0,,,,,Images/chunk_3/1804_Tigoma_nigrecens_ST.jpg,,
INHS_FISH_24331.jpg,INHS_FISH_24331.jpg,jpg,cr82jj6z,Centrarchidae,GLIN,INHS,lepomis humilis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/cr82jj6z.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_24331.jpg,,
61604_Para_lat_FMNH_FZ_n.jpg,61604_Para_lat_FMNH_FZ_n.jpg,jpg,wx19813f,Poeciliidae,GLIN,FMNH,gambusia hurtadoi,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/wx19813f.jpg,CC BY-NC,,,,,Images/chunk_3/61604_Para_lat_FMNH_FZ_n.jpg,,
INHS_FISH_65230.JPG,INHS_FISH_65230.JPG,jpg,rc15m85v,Moronidae,GLIN,INHS,morone chrysops,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/rc15m85v.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_65230.JPG,,
INHS_FISH_6888.jpg,INHS_FISH_6888.jpg,jpg,7341s99q,Cyprinidae,GLIN,INHS,notropis percobromus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/7341s99q.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_6888.jpg,,
INHS_FISH_43714.jpg,INHS_FISH_43714.jpg,jpg,4t648b3c,Cyprinidae,GLIN,INHS,notropis stramineus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/4t648b3c.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_43714.jpg,,
INHS_FISH_41715.jpg,INHS_FISH_41715.jpg,jpg,8855q13k,Centrarchidae,GLIN,INHS,lepomis macrochirus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/8855q13k.jpg,CC BY-NC,,,,,Images/chunk_3/INHS_FISH_41715.jpg,,
